from,to,cost
1210015500,1220011900,380.96524639999996
1210015500,1210013600,380.96524639999996
1210015500,1220010300,380.96524639999996
1210015500,1210015400,380.96524639999996
1210015500,1210015300,10.0
1210015500,1210015200,114.4386368
1210015500,1210003800,114.4386368
1210015500,1210016500,10.0
1210015500,1210016400,531.2212553999999
1210015500,1210018700,531.2212553999999
1210015500,1210017000,531.2212553999999
1210015500,1210018300,531.2212553999999
1220010300,1220011900,10.0
1220010300,1220016300,594.0718552
1220010300,1220011800,594.0718552
1220010300,1220015500,594.0718552
1220010300,1210018200,594.0718552
1220010300,1210013600,10.0
1220010300,1210013700,824.057763
1220010300,1210011200,824.057763
1220010300,3201503900,824.057763
1220010300,3201504000,824.057763
1220010300,1220010300,0.0
1220010300,1220010700,650.16889
1220010300,1220010200,650.16889
1220010300,1220009000,650.16889
1220010300,1220013500,650.16889
1220010300,1210015400,10.0
1220010300,1210015500,380.96524639999996
1220010300,1210015300,380.96524639999996
1220010300,1210016500,380.96524639999996
1220010700,1220010700,0.0
1220010700,1220012500,369.74600760000004
1220010700,1220010600,369.74600760000004
1220010700,1220010200,10.0
1220010700,1220011900,650.16889
1220010700,1210013600,650.16889
1220010700,1220010300,650.16889
1220010700,1210015400,650.16889
1220010700,1220009000,10.0
1220010700,1220007600,421.9500912
1220010700,1220009100,421.9500912
1220010700,3201503800,421.9500912
1220010700,1220013500,10.0
1220010700,1220013400,766.144191
1220010700,1220019900,766.144191
1220010700,1220019100,766.144191
1220010700,1220016600,766.144191
1220012500,1220012500,0.0
1220012500,1220014300,456.87072530000006
1220012500,1220012400,456.87072530000006
1220012500,1220011400,456.87072530000006
1220012500,1220016100,456.87072530000006
1220012500,1220010600,10.0
1220012500,1220010700,369.74600760000004
1220012500,1220010200,369.74600760000004
1220012500,1220009000,369.74600760000004
1220012500,1220013500,369.74600760000004
1220014300,1220014300,0.0
1220014300,1220018500,562.8300892999999
1220014300,1220014200,562.8300892999999
1220014300,1220014000,562.8300892999999
1220014300,1220019300,562.8300892999999
1220014300,1220012400,10.0
1220014300,1220012500,456.87072530000006
1220014300,1220010600,456.87072530000006
1220014300,1220011400,10.0
1220014300,1220008400,462.325774
1220014300,1220011500,462.325774
1220014300,1220016100,10.0
1220014300,1220020900,700.8106171000001
1220014300,1220019000,700.8106171000001
1220014300,1220016000,700.8106171000001
1220014300,1220021500,700.8106171000001
1220018500,1220018500,0.0
1220018500,1220021300,796.6997763999999
1220018500,1220018400,796.6997763999999
1220018500,1220018200,796.6997763999999
1220018500,1220021900,796.6997763999999
1220018500,1220014200,10.0
1220018500,1220014300,562.8300892999999
1220018500,1220012400,562.8300892999999
1220018500,1220011400,562.8300892999999
1220018500,1220016100,562.8300892999999
1220018500,1220014000,10.0
1220018500,1220011000,436.03249789999995
1220018500,1220014100,436.03249789999995
1220018500,1220019300,10.0
1220018500,1220022600,636.9301978
1220018500,1220020800,636.9301978
1220018500,1220019200,636.9301978
1220018500,1220023200,636.9301978
1220021300,1220021300,0.0
1220021300,1220022800,626.5801699
1220021300,1220021200,626.5801699
1220021300,1220001900,626.5801699
1220021300,1220002300,626.5801699
1220021300,1220018400,10.0
1220021300,1220018500,796.6997763999999
1220021300,1220014200,796.6997763999999
1220021300,1220014000,796.6997763999999
1220021300,1220019300,796.6997763999999
1220021300,1220018200,10.0
1220021300,1220015000,350.879697
1220021300,1220018300,350.879697
1220021300,1220015200,350.879697
1220021300,1220021900,10.0
1220021300,1220024300,528.0061678999999
1220021300,1220022500,528.0061678999999
1220021300,1220021800,528.0061678999999
1220021300,1220024900,528.0061678999999
1220022800,1220022800,0.0
1220022800,1220023500,949.6178676000001
1220022800,1220022700,949.6178676000001
1220022800,1220024500,949.6178676000001
1220022800,1220021200,10.0
1220022800,1220021300,626.5801699
1220022800,1220018400,626.5801699
1220022800,1220018200,626.5801699
1220022800,1220021900,626.5801699
1220022800,1220001900,10.0
1220022800,1220016800,261.785961
1220022800,1220001500,261.785961
1220022800,1220002000,261.785961
1220022800,1220002300,10.0
1220022800,1220025700,545.5227606000001
1220022800,1220024200,545.5227606000001
1220022800,1220002200,545.5227606000001
1220022800,1220002800,545.5227606000001
1220023500,1220023500,0.0
1220023500,1220022000,392.1827729
1220023500,1220023600,392.1827729
1220023500,1220022700,10.0
1220023500,1220022800,949.6178676000001
1220023500,1220021200,949.6178676000001
1220023500,1220001900,949.6178676000001
1220023500,1220002300,949.6178676000001
1220023500,1220024500,10.0
1220022000,1220022000,0.0
1220022000,1220020200,641.1678622000001
1220022000,1220022100,641.1678622000001
1220022000,1220023600,10.0
1220022000,1220023500,392.1827729
1220022000,1220022700,392.1827729
1220022000,1220024500,392.1827729
1220020200,1220020200,0.0
1220020200,1220020300,678.4107405
1220020200,1220013800,678.4107405
1220020200,1220018900,678.4107405
1220020200,1220017000,678.4107405
1220020200,1220022100,10.0
1220020200,1220022000,641.1678622000001
1220020200,1220023600,641.1678622000001
1220020300,1220020300,0.0
1220020300,1220020200,678.4107405
1220020300,1220022100,678.4107405
1220020300,1220013800,10.0
1220020300,1220013300,696.8246565000001
1220020300,1220010000,696.8246565000001
1220020300,1220013900,696.8246565000001
1220020300,1220006600,696.8246565000001
1220020300,1220018900,10.0
1220020300,1220017000,10.0
1220020300,1220017100,808.3801621
1220020300,1220014400,808.3801621
1220020300,1220017500,808.3801621
1220022100,1220020200,10.0
1220022100,1220020300,678.4107405
1220022100,1220013800,678.4107405
1220022100,1220018900,678.4107405
1220022100,1220017000,678.4107405
1220022100,1220022100,0.0
1220022100,1220022000,641.1678622000001
1220022100,1220023600,641.1678622000001
1220023600,1220022000,10.0
1220023600,1220020200,641.1678622000001
1220023600,1220022100,641.1678622000001
1220023600,1220023600,0.0
1220023600,1220023500,392.1827729
1220023600,1220022700,392.1827729
1220023600,1220024500,392.1827729
1220022700,1220023500,10.0
1220022700,1220022000,392.1827729
1220022700,1220023600,392.1827729
1220022700,1220022700,0.0
1220022700,1220022800,949.6178676000001
1220022700,1220021200,949.6178676000001
1220022700,1220001900,949.6178676000001
1220022700,1220002300,949.6178676000001
1220022700,1220024500,10.0
1220021200,1220022800,10.0
1220021200,1220023500,949.6178676000001
1220021200,1220022700,949.6178676000001
1220021200,1220024500,949.6178676000001
1220021200,1220021200,0.0
1220021200,1220021300,626.5801699
1220021200,1220018400,626.5801699
1220021200,1220018200,626.5801699
1220021200,1220021900,626.5801699
1220021200,1220001900,10.0
1220021200,1220016800,261.785961
1220021200,1220001500,261.785961
1220021200,1220002000,261.785961
1220021200,1220002300,10.0
1220021200,1220025700,545.5227606000001
1220021200,1220024200,545.5227606000001
1220021200,1220002200,545.5227606000001
1220021200,1220002800,545.5227606000001
1220018400,1220021300,10.0
1220018400,1220022800,626.5801699
1220018400,1220021200,626.5801699
1220018400,1220001900,626.5801699
1220018400,1220002300,626.5801699
1220018400,1220018400,0.0
1220018400,1220018500,796.6997763999999
1220018400,1220014200,796.6997763999999
1220018400,1220014000,796.6997763999999
1220018400,1220019300,796.6997763999999
1220018400,1220018200,10.0
1220018400,1220015000,350.879697
1220018400,1220018300,350.879697
1220018400,1220015200,350.879697
1220018400,1220021900,10.0
1220018400,1220024300,528.0061678999999
1220018400,1220022500,528.0061678999999
1220018400,1220021800,528.0061678999999
1220018400,1220024900,528.0061678999999
1220014200,1220018500,10.0
1220014200,1220021300,796.6997763999999
1220014200,1220018400,796.6997763999999
1220014200,1220018200,796.6997763999999
1220014200,1220021900,796.6997763999999
1220014200,1220014200,0.0
1220014200,1220014300,562.8300892999999
1220014200,1220012400,562.8300892999999
1220014200,1220011400,562.8300892999999
1220014200,1220016100,562.8300892999999
1220014200,1220014000,10.0
1220014200,1220011000,436.03249789999995
1220014200,1220014100,436.03249789999995
1220014200,1220019300,10.0
1220014200,1220022600,636.9301978
1220014200,1220020800,636.9301978
1220014200,1220019200,636.9301978
1220014200,1220023200,636.9301978
1220012400,1220014300,10.0
1220012400,1220018500,562.8300892999999
1220012400,1220014200,562.8300892999999
1220012400,1220014000,562.8300892999999
1220012400,1220019300,562.8300892999999
1220012400,1220012400,0.0
1220012400,1220012500,456.87072530000006
1220012400,1220010600,456.87072530000006
1220012400,1220011400,10.0
1220012400,1220008400,462.325774
1220012400,1220011500,462.325774
1220012400,1220016100,10.0
1220012400,1220020900,700.8106171000001
1220012400,1220019000,700.8106171000001
1220012400,1220016000,700.8106171000001
1220012400,1220021500,700.8106171000001
1220010600,1220012500,10.0
1220010600,1220014300,456.87072530000006
1220010600,1220012400,456.87072530000006
1220010600,1220011400,456.87072530000006
1220010600,1220016100,456.87072530000006
1220010600,1220010600,0.0
1220010600,1220010700,369.74600760000004
1220010600,1220010200,369.74600760000004
1220010600,1220009000,369.74600760000004
1220010600,1220013500,369.74600760000004
1220010200,1220010700,10.0
1220010200,1220012500,369.74600760000004
1220010200,1220010600,369.74600760000004
1220010200,1220010200,0.0
1220010200,1220011900,650.16889
1220010200,1210013600,650.16889
1220010200,1220010300,650.16889
1220010200,1210015400,650.16889
1220010200,1220009000,10.0
1220010200,1220007600,421.9500912
1220010200,1220009100,421.9500912
1220010200,3201503800,421.9500912
1220010200,1220013500,10.0
1220010200,1220013400,766.144191
1220010200,1220019900,766.144191
1220010200,1220019100,766.144191
1220010200,1220016600,766.144191
1210015400,1220011900,10.0
1210015400,1220016300,594.0718552
1210015400,1220011800,594.0718552
1210015400,1220015500,594.0718552
1210015400,1210018200,594.0718552
1210015400,1210013600,10.0
1210015400,1210013700,824.057763
1210015400,1210011200,824.057763
1210015400,3201503900,824.057763
1210015400,3201504000,824.057763
1210015400,1220010300,10.0
1210015400,1220010700,650.16889
1210015400,1220010200,650.16889
1210015400,1220009000,650.16889
1210015400,1220013500,650.16889
1210015400,1210015400,0.0
1210015400,1210015500,380.96524639999996
1210015400,1210015300,380.96524639999996
1210015400,1210016500,380.96524639999996
1210015300,1210015500,10.0
1210015300,1220011900,380.96524639999996
1210015300,1210013600,380.96524639999996
1210015300,1220010300,380.96524639999996
1210015300,1210015400,380.96524639999996
1210015300,1210015300,0.0
1210015300,1210015200,114.4386368
1210015300,1210003800,114.4386368
1210015300,1210016500,10.0
1210015300,1210016400,531.2212553999999
1210015300,1210018700,531.2212553999999
1210015300,1210017000,531.2212553999999
1210015300,1210018300,531.2212553999999
1210003800,1210015200,10.0
1210003800,1210015500,114.4386368
1210003800,1210015300,114.4386368
1210003800,1210016500,114.4386368
1210003800,1210003800,0.0
1210003800,1210003500,428.65597479999997
1210003800,1210014200,428.65597479999997
1210014200,1210003500,10.0
1210014200,1210015200,428.65597479999997
1210014200,1210003800,428.65597479999997
1210014200,1210014200,0.0
1210014200,1210014300,514.2247827
1210014200,1210013400,514.2247827
1210014200,1210015100,514.2247827
1210013400,1210014300,10.0
1210013400,1210003500,514.2247827
1210013400,1210014200,514.2247827
1210013400,1210013400,0.0
1210013400,1210013500,468.89887710000005
1210013400,1210012400,468.89887710000005
1210013400,1210014100,468.89887710000005
1210013400,1210008800,468.89887710000005
1210013400,1210015100,10.0
1210013400,1210016700,362.4905796
1210013400,1210015000,362.4905796
1210013400,1210015800,362.4905796
1210013400,1210017100,362.4905796
1210012400,1210013500,10.0
1210012400,1210014300,468.89887710000005
1210012400,1210013400,468.89887710000005
1210012400,1210015100,468.89887710000005
1210012400,1210012400,0.0
1210012400,1210012500,637.0970120000001
1210012400,1210011000,637.0970120000001
1210012400,1210012900,637.0970120000001
1210012400,1210014100,10.0
1210012400,1210016100,416.4795254
1210012400,1210014000,416.4795254
1210012400,1210014800,416.4795254
1210012400,1210015900,416.4795254
1210012400,1210008800,10.0
1210012400,1210000300,2349.3228480000002
1210011000,1210012500,10.0
1210011000,1210013500,637.0970120000001
1210011000,1210012400,637.0970120000001
1210011000,1210014100,637.0970120000001
1210011000,1210008800,637.0970120000001
1210011000,1210011000,0.0
1210011000,1210011100,531.245484
1210011000,1210009900,531.245484
1210011000,1210011900,531.245484
1210011000,1210012900,10.0
1210011000,1210016900,620.0744442000001
1210011000,1210012800,620.0744442000001
1210011000,1210013800,620.0744442000001
1210011000,1210014900,620.0744442000001
1210009900,1210011100,10.0
1210009900,1210012500,531.245484
1210009900,1210011000,531.245484
1210009900,1210012900,531.245484
1210009900,1210009900,0.0
1210009900,1210009800,1404.265829
1210009900,1210010900,1404.265829
1210009900,1210012300,1404.265829
1210009900,1210011900,10.0
1210009900,1210015700,805.4761512
1210009900,1210011800,805.4761512
1210009900,1210013000,805.4761512
1210009900,1210013900,805.4761512
1210010900,1210009800,10.0
1210010900,1210011100,1404.265829
1210010900,1210009900,1404.265829
1210010900,1210011900,1404.265829
1210010900,1210010900,0.0
1210010900,1210012300,10.0
1210010900,1210012200,836.4076641
1210010900,1210013100,836.4076641
1200001600,1210008100,2139.832727
1200001600,1210009800,399.20968339999996
1200001600,1210010900,399.20968339999996
1200001600,1210012300,399.20968339999996
1200001600,1210017700,984.6462554999999
1200001600,1210013200,984.6462554999999
1200001600,1210014500,984.6462554999999
1200001600,1210016300,984.6462554999999
1020005000,1210028900,1121.525837
1020005000,1210026600,1121.525837
1220037000,1220036600,942.6361244999999
1220037000,1220037100,942.6361244999999
1220036600,1220036600,0.0
1220036600,1220034400,628.259062
1220036600,1220036700,628.259062
1220036600,1220035000,628.259062
1220036600,1220036100,628.259062
1220036600,1220037100,10.0
1220036600,1210030700,1125.2341279999998
1220036600,1210006200,1125.2341279999998
1220036600,1220036800,906.7686222000001
1220036600,1220037300,906.7686222000001
1220034400,1220034400,0.0
1220034400,1220032200,835.6092244
1220034400,1220034500,835.6092244
1220034400,1220032600,835.6092244
1220034400,1220033700,835.6092244
1220034400,1220036700,10.0
1220034400,1220036600,628.259062
1220034400,1220037100,628.259062
1220034400,1220035000,10.0
1220034400,1220035100,963.7658643
1220034400,1210030400,963.7658643
1220034400,1220036100,10.0
1220034400,1220036000,526.0510464
1220034400,1220036200,526.0510464
1220034400,1220035200,526.0510464
1220034400,1220036900,526.0510464
1220032200,1220032200,0.0
1220032200,1220029600,677.5144321
1220032200,1220032300,677.5144321
1220032200,1220030400,677.5144321
1220032200,1220031300,677.5144321
1220032200,1220034500,10.0
1220032200,1220034400,835.6092244
1220032200,1220036700,835.6092244
